#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_003831775.1	2232535	2237793	-	100928542	LOC100928542	XP_012401210.1	446	PREDICTED: zinc finger protein 665-like
Un	NW_003831775.1	2250228	2255446	-	100928802	LOC100928802	XP_012401211.1	588	PREDICTED: zinc finger protein 271-like
Un	NW_003831775.1	2293746	2296133	-	105749947	LOC105749947	XP_012401213.1	795	PREDICTED: zinc finger protein 729-like
Un	NW_003831775.1	2408289	2409447	+	100929314	PGLYRP1	XP_012401214.1	197	PREDICTED: peptidoglycan recognition protein 1
Un	NW_003831775.1	2409966	2414579	-	100929568	CCDC61	XP_012401212.1	435	PREDICTED: coiled-coil domain-containing protein 61
Un	NW_003831775.1	2442261	2450665	+	100929820	LOC100929820	XP_003765279.1	233	PREDICTED: RNA-binding protein Nova-2
Un	NW_003831775.1	2469617	2470024	+	100923596	NANOS2	XP_003765255.1	135	PREDICTED: nanos homolog 2
Un	NW_003831776.1	1611	8356	-	100930342	GIPR	XP_012401216.1	464	PREDICTED: gastric inhibitory polypeptide receptor, partial
Un	NW_003831776.1	24193	38287	+	100930604	EML2	XP_012401220.1	649	PREDICTED: echinoderm microtubule-associated protein-like 2
Un	NW_003831776.1	47391	48314	+	100931132	GPR4	XP_012401217.1	308	PREDICTED: G-protein coupled receptor 4, partial
Un	NW_003831776.1	54858	58740	+	100931395	OPA3	XP_012401221.1	169	PREDICTED: LOW QUALITY PROTEIN: optic atrophy 3 protein
Un	NW_003831776.1	61145	65944	-	100931658	VASP	XP_012401223.1	366	PREDICTED: vasodilator-stimulated phosphoprotein
Un	NW_003831776.1	76892	92654	+	100931921	RTN2	XP_012401218.1	486	PREDICTED: reticulon-2
Un	NW_003831776.1	99633	130598	-	100932182	FOSB	XP_012401219.1	452	PREDICTED: protein fosB
Un	NW_003831777.1	220	7540	+	100933396	LOC100933396	XP_003765288.1	245	PREDICTED: kallikrein-7-like, partial
Un	NW_003831777.1	24682	41852	+	100933649	LOC100933649	XP_012401224.1	230	PREDICTED: kallikrein-7-like
Un	NW_003831777.1	81768	86837	+	100932608	KLK6	XP_003765287.1	249	PREDICTED: kallikrein-6
Un	NW_003831777.1	87655	96124	+	100933909	LOC100933909	XP_003765290.1	526	PREDICTED: kallikrein-5
Un	NW_003831777.1	102045	111778	+	100934171	KLK15	XP_003765291.1	333	PREDICTED: kallikrein-15
Un	NW_003831777.1	114089	131652	-	100934427	LOC100934427	XP_012401225.1	229	PREDICTED: uncharacterized protein LOC100934427
Un	NW_003831777.1	157209	158153	-	100934693	LOC100934693	XP_003765293.2	314	PREDICTED: olfactory receptor 2D2-like
Un	NW_003831777.1	186822	187766	-	100934958	LOC100934958	XP_003765294.2	314	PREDICTED: olfactory receptor 13-like
Un	NW_003831777.1	201420	202352	-	100935218	LOC100935218	XP_012401236.1	310	PREDICTED: olfactory receptor 13H1-like
Un	NW_003831777.1	223528	224457	-	100913244	LOC100913244	XP_012401227.1	309	PREDICTED: olfactory receptor 13H1-like
Un	NW_003831777.1	233681	234613	-	100913506	LOC100913506	XP_012401238.1	310	PREDICTED: olfactory receptor 13H1-like
Un	NW_003831777.1	241256	242188	-	100933134	LOC100933134	XP_012401228.1	310	PREDICTED: olfactory receptor 13H1-like
Un	NW_003831777.1	256776	257708	-	100913770	LOC100913770	XP_012401229.1	310	PREDICTED: LOW QUALITY PROTEIN: olfactory receptor 13H1-like
Un	NW_003831777.1	268633	269571	-	100914034	LOC100914034	XP_012401230.1	312	PREDICTED: olfactory receptor 13H1-like
Un	NW_003831777.1	288131	289096	+	100914288	LOC100914288	XP_003765295.2	321	PREDICTED: olfactory receptor 10A7-like
Un	NW_003831777.1	297770	304223	-	100914554	LOC100914554	XP_012401231.1	331	PREDICTED: olfactory receptor 5-like
Un	NW_003831777.1	331351	339626	-	100914812	LOC100914812	XP_003765297.1	321	PREDICTED: olfactory receptor 5-like
Un	NW_003831777.1	394497	395417	+	100915067	LOC100915067	XP_003765298.1	306	PREDICTED: olfactory receptor 5B12-like
Un	NW_003831777.1	436540	437460	+	100915326	LOC100915326	XP_003765299.1	306	PREDICTED: olfactory receptor 5B12-like
Un	NW_003831777.1	472670	504910	+	100916107	LOC100916107	XP_012401232.1	1026	PREDICTED: vomeronasal type-2 receptor 26-like
Un	NW_003831777.1	505871	541324	+	100916371	LOC100916371	XP_012401233.1	362	PREDICTED: vomeronasal type-1 receptor 4-like
Un	NW_003831777.1	552038	552937	+	100916632	LOC100916632	XP_012401237.1	299	PREDICTED: vomeronasal type-1 receptor 1-like
Un	NW_003831777.1	563208	566657	+	100916896	LOC100916896	XP_012401234.1	340	PREDICTED: LOW QUALITY PROTEIN: vomeronasal type-1 receptor 4-like
Un	NW_003831777.1	582179	583078	+	100917160	LOC100917160	XP_012401239.1	299	PREDICTED: vomeronasal type-1 receptor 1-like
Un	NW_003831777.1	613932	614831	+	100917676	LOC100917676	XP_003765305.2	299	PREDICTED: vomeronasal type-1 receptor 3-like
Un	NW_003831778.1	796	11881	+	100918200	LOC100918200	XP_003765306.2	771	PREDICTED: vomeronasal type-2 receptor 26-like
Un	NW_003831779.1	11	10137	+	100918461	LOC100918461	XP_003765307.1	561	PREDICTED: vomeronasal type-2 receptor 26-like
Un	NW_003831779.1	37223	62499	+	100918721	LOC100918721	XP_012401242.1	747	PREDICTED: zinc finger protein 260-like
Un	NW_003831779.1	77939	86397	-	100918979	LOC100918979	XP_012401244.1	781	PREDICTED: zinc finger protein 665-like isoform X2
Un	NW_003831779.1	77939	86397	-	100918979	LOC100918979	XP_012401243.1	837	PREDICTED: zinc finger protein 665-like isoform X1
Un	NW_003831779.1	93469	128557	-	100919242	LOC100919242	XP_012401241.1	377	PREDICTED: zinc finger protein 483-like
Un	NW_003831780.1	11466	29404	-	100919762	LOC100919762	XP_012401246.1	855	PREDICTED: vomeronasal type-2 receptor 26-like
Un	NW_003831780.1	53034	137379	-	100920026	LOC100920026	XP_012401248.1	1243	PREDICTED: zinc finger protein 850-like, partial
Un	NW_003831780.1	77692	107941	+	105749950	LOC105749950	XP_012401245.1	1313	PREDICTED: zinc finger protein 585A-like
Un	NW_003831781.1	24141	31655	+	100920547	LOC100920547	XP_012401254.1	107	PREDICTED: zinc finger protein 2-like
Un	NW_003831781.1	65644	112452	+	100920809	LOC100920809	XP_012401249.1	839	PREDICTED: zinc finger protein 737-like
Un	NW_003831781.1	113812	121461	+	100921070	LOC100921070	XP_012401259.1	645	PREDICTED: gastrula zinc finger protein XlCGF26.1-like
Un	NW_003831781.1	141944	154015	-	105749955	LOC105749955	XP_012401257.1	860	PREDICTED: zinc finger protein 420-like
Un	NW_003831781.1	168760	181940	-	100921332	LOC100921332	XP_012401258.1	854	PREDICTED: zinc finger protein 665-like
Un	NW_003831781.1	200741	201856	+	100921597	LOC100921597	XP_012401250.1	371	PREDICTED: zinc finger protein OZF-like
Un	NW_003831781.1	227015	236441	+	100921857	LOC100921857	XP_003765318.2	507	PREDICTED: zinc finger protein 501-like
Un	NW_003831781.1	242682	266493	+	105749952	LOC105749952	XP_012401251.1	436	PREDICTED: zinc finger protein OZF-like
Un	NW_003831781.1	280989	320341	+	100922374	LOC100922374	XP_012401255.1	944	PREDICTED: zinc finger protein 583-like
Un	NW_003831781.1	331070	341016	+	105749953	LOC105749953	XP_012401252.1	720	PREDICTED: zinc finger protein 883-like
Un	NW_003831781.1	369188	408995	-	100922633	LOC100922633	XP_012401256.1	918	PREDICTED: zinc finger protein 420-like
Un	NW_003831781.1	449265	458598	+	100923158	LOC100923158	XP_012401253.1	855	PREDICTED: zinc finger protein 420-like
Un	NW_003831782.1	5163	30240	-	100923423	NLRP12	XP_012401265.1	1014	PREDICTED: NACHT, LRR and PYD domains-containing protein 12 isoform X1
Un	NW_003831782.1	5163	30240	-	100923423	NLRP12	XP_012401266.1	1071	PREDICTED: NACHT, LRR and PYD domains-containing protein 12 isoform X2
Un	NW_003831782.1	73184	82097	+	100923683	LOC100923683	XP_012401260.1	737	PREDICTED: myeloid zinc finger 1-like
Un	NW_003831782.1	91234	96446	-	100923947	VRK3	XP_012401261.1	260	PREDICTED: inactive serine/threonine-protein kinase VRK3, partial
Un	NW_003831782.1	144273	148067	-	100924214	LOC100924214	XP_012401268.1	624	PREDICTED: zinc finger protein 883
Un	NW_003831782.1	186677	187897	-	105749957	LOC105749957	XP_012401267.1	406	PREDICTED: zinc finger protein 84-like
Un	NW_003831782.1	234136	240928	-	100924741	LOC100924741	XP_012401263.1	309	PREDICTED: zinc finger protein 570-like
Un	NW_003831782.1	245790	260072	-	100925000	LOC100925000	XP_012401264.1	511	PREDICTED: zinc finger protein OZF-like
Un	NW_003831783.1	2330	3841	+	100925257	LOC100925257	XP_003765327.2	419	PREDICTED: zinc finger protein 665-like, partial
Un	NW_003831784.1	7	33501	-	105749958	LOC105749958	XP_012401269.1	759	PREDICTED: leukocyte immunoglobulin-like receptor subfamily A member 6, partial
Un	NW_003831784.1	47980	65243	-	105749959	LOC105749959	XP_012401270.1	385	PREDICTED: leukocyte immunoglobulin-like receptor subfamily B member 2
Un	NW_003831784.1	79079	83729	-	105749961	LOC105749961	XP_012401276.1	291	PREDICTED: platelet glycoprotein VI-like
Un	NW_003831784.1	118590	127143	-	105748991	LOC105748991	XP_012401271.1	415	PREDICTED: platelet glycoprotein VI-like
Un	NW_003831784.1	184575	187237	-	100926039	LOC100926039	XP_012401275.1	302	PREDICTED: platelet glycoprotein VI-like
Un	NW_003831784.1	214139	223991	+	100925512	TTYH1	XP_012401273.1	469	PREDICTED: protein tweety homolog 1 isoform X1
Un	NW_003831784.1	214139	222185	+	100925512	TTYH1	XP_012401274.1	455	PREDICTED: protein tweety homolog 1 isoform X2
Un	NW_003831784.1	214139	222185	+	100925512	TTYH1	XP_003765328.1	454	PREDICTED: protein tweety homolog 1 isoform X3
Un	NW_003831784.1	231976	243604	+	100926298	LENG8	XP_003765331.1	835	PREDICTED: leukocyte receptor cluster member 8
Un	NW_003831784.1	245021	245617	-	105749960	LENG9	XP_012401272.1	198	PREDICTED: leukocyte receptor cluster member 9, partial
Un	NW_003831785.1	1165	2109	+	100926560	LOC100926560	XP_003765332.1	314	PREDICTED: olfactory receptor 14C36-like
Un	NW_003831785.1	14729	15691	-	100926824	LOC100926824	XP_003765333.1	320	PREDICTED: olfactory receptor 14C36-like
Un	NW_003831785.1	49751	50683	-	100927337	LOC100927337	XP_003765334.1	310	PREDICTED: olfactory receptor 14A16-like
Un	NW_003831785.1	82635	91613	+	100927595	LOC100927595	XP_012401277.1	320	PREDICTED: olfactory receptor 14A16-like
Un	NW_003831785.1	137175	138119	+	100927853	LOC100927853	XP_003765335.1	314	PREDICTED: olfactory receptor 14C36-like
Un	NW_003831785.1	150870	151799	+	100928117	LOC100928117	XP_003765336.1	309	PREDICTED: olfactory receptor 14C36-like
Un	NW_003831785.1	163309	164241	-	100928372	LOC100928372	XP_003765337.1	310	PREDICTED: olfactory receptor 14A16-like
Un	NW_003831785.1	203597	204526	+	100928631	LOC100928631	XP_003765338.1	309	PREDICTED: olfactory receptor 2G6
Un	NW_003831786.1	26278	43184	+	100929142	LOC100929142	XP_003765339.2	699	PREDICTED: zinc finger protein 260-like
Un	NW_003831786.1	72518	78803	-	100929402	LOC100929402	XP_012401288.1	435	PREDICTED: zinc finger protein 184-like
Un	NW_003831786.1	148864	182431	-	100929658	LOC100929658	XP_012401281.1	496	PREDICTED: sodium-dependent phosphate transport protein 3-like
Un	NW_003831786.1	200307	223908	-	100929918	LOC100929918	XP_003765342.1	460	PREDICTED: probable small intestine urate exporter
Un	NW_003831786.1	258940	271698	-	100930177	LOC100930177	XP_012401287.1	702	PREDICTED: vomeronasal type-2 receptor 26-like
Un	NW_003831786.1	331649	371338	+	100930432	LOC100930432	XP_012401285.1	806	PREDICTED: zinc finger protein 420-like
Un	NW_003831786.1	403012	403686	-	105749962	LOC105749962	XP_012401278.1	224	PREDICTED: zinc finger protein 345-like
Un	NW_003831786.1	418697	428427	+	105749965	LOC105749965	XP_012401289.1	87	PREDICTED: zinc finger protein ZFP69-like
Un	NW_003831786.1	469354	478029	+	105749964	LOC105749964	XP_012401286.1	712	PREDICTED: zinc finger protein 260-like
Un	NW_003831786.1	494101	500686	-	105749963	LOC105749963	XP_012401282.1	471	PREDICTED: zinc finger protein OZF-like
Un	NW_003831786.1	520408	609272	+	100930958	LOC100930958	XP_012401283.1	632	PREDICTED: zinc finger protein 845-like
Un	NW_003831786.1	555784	560984	-	100928888	LOC100928888	XP_012401279.1	715	PREDICTED: zinc finger protein 260-like
Un	NW_003831786.1	618691	631918	-	100931221	LOC100931221	XP_012401284.1	448	PREDICTED: zinc finger protein 501-like
Un	NW_003831787.1	3089	35834	+	100931482	LOC100931482	XP_012401290.1	862	PREDICTED: vomeronasal type-2 receptor 26-like
Un	NW_003831787.1	48674	60865	+	100931747	LOC100931747	XP_012401294.1	769	PREDICTED: zinc finger protein 260-like
Un	NW_003831787.1	66968	70913	+	105749966	LOC105749966	XP_012401291.1	105	PREDICTED: zinc finger protein 74-like
Un	NW_003831787.1	81829	89776	+	105749967	LOC105749967	XP_012401292.1	524	PREDICTED: zinc finger protein OZF-like
Un	NW_003831787.1	123887	142808	-	100932005	LOC100932005	XP_012401293.1	877	PREDICTED: zinc finger protein 420-like, partial
Un	NW_003831788.1	59246	66628	-	105749969	CPT1C	XP_012401295.1	425	PREDICTED: carnitine O-palmitoyltransferase 1, brain isoform
Un	NW_003831788.1	69081	73616	-	100933135	PRMT1	XP_012401296.1	332	PREDICTED: protein arginine N-methyltransferase 1
Un	NW_003831788.1	73770	77555	+	100933650	IRF3	XP_012401297.1	391	PREDICTED: interferon regulatory factor 3
Un	NW_003831788.1	78134	81523	-	100933910	SCAF1	XP_012401298.1	685	PREDICTED: splicing factor, arginine/serine-rich 19, partial
Un	NW_003831788.1	91401	102424	-	105749970	PRR12	XP_012401299.1	810	PREDICTED: proline-rich protein 12
Un	NW_003831788.1	106705	110917	-	100934428	PRRG2	XP_012401303.1	314	PREDICTED: LOW QUALITY PROTEIN: transmembrane gamma-carboxyglutamic acid protein 2
Un	NW_003831788.1	116467	118498	+	100932263	NOSIP	XP_003765349.1	296	PREDICTED: nitric oxide synthase-interacting protein
Un	NW_003831788.1	119239	122017	-	100934694	RCN3	XP_012401300.1	315	PREDICTED: reticulocalbin-3
Un	NW_003831788.1	124543	126518	-	100934959	FCGRT	XP_012401301.1	375	PREDICTED: IgG receptor FcRn large subunit p51, partial
Un	NW_003831788.1	133415	142339	-	100913245	RPS11	XP_012401302.1	184	PREDICTED: 40S ribosomal protein S11
Un	NW_003831788.1	144025	144892	-	100932870	RPL13A	XP_003765352.1	117	PREDICTED: 60S ribosomal protein L13a
Un	NW_003831788.1	148687	150666	-	100913507	FLT3LG	XP_012401304.1	241	PREDICTED: fms-related tyrosine kinase 3 ligand
Un	NW_003831788.1	153932	155380	-	100913771	ALDH16A1	XP_003765363.2	324	PREDICTED: aldehyde dehydrogenase family 16 member A1, partial
Un	NW_003831789.1	2543	30326	-	100914035	LOC100914035	XP_012401305.1	704	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 420-like, partial
Un	NW_003831790.1	28144	30067	+	100914289	C3H11orf42	XP_012401311.1	348	PREDICTED: uncharacterized protein C11orf42 homolog
Un	NW_003831790.1	30571	46235	-	100915588	FAM160A2	XP_003765369.2	1020	PREDICTED: FTS and Hook-interacting protein isoform X1
Un	NW_003831790.1	30839	46235	-	100915588	FAM160A2	XP_012401315.1	929	PREDICTED: FTS and Hook-interacting protein isoform X2
Un	NW_003831790.1	55408	63263	+	100915851	CNGA4	XP_003765370.1	561	PREDICTED: cyclic nucleotide-gated cation channel alpha-4
Un	NW_003831790.1	68870	88202	+	100916108	CCKBR	XP_003765371.1	439	PREDICTED: gastrin/cholecystokinin type B receptor
Un	NW_003831790.1	118097	118531	-	100916372	PRKCDBP	XP_012401310.1	144	PREDICTED: protein kinase C delta-binding protein
Un	NW_003831790.1	201648	207204	+	100916633	SMPD1	XP_003765373.2	625	PREDICTED: sphingomyelin phosphodiesterase
Un	NW_003831790.1	208821	221919	-	100914555	APBB1	XP_003765365.1	704	PREDICTED: LOW QUALITY PROTEIN: amyloid beta A4 precursor protein-binding family B member 1
Un	NW_003831790.1	268020	275045	-	100916897	HPX	XP_012401316.1	443	PREDICTED: hemopexin
Un	NW_003831790.1	321377	330496	-	100914813	TRIM3	XP_003765366.1	744	PREDICTED: tripartite motif-containing protein 3
Un	NW_003831790.1	369708	371282	-	100917161	ARFIP2	XP_012401314.1	303	PREDICTED: arfaptin-2
Un	NW_003831790.1	371528	373404	+	100917418	TIMM10B	XP_012401306.1	125	PREDICTED: mitochondrial import inner membrane translocase subunit Tim10 B
Un	NW_003831790.1	398593	509727	+	100917677	DNHD1	XP_012401307.1	4967	PREDICTED: dynein heavy chain domain-containing protein 1
Un	NW_003831790.1	525756	540826	-	100917939	RRP8	XP_012401308.1	407	PREDICTED: ribosomal RNA-processing protein 8
Un	NW_003831790.1	542969	550323	+	100915068	ILK	XP_003765367.1	452	PREDICTED: integrin-linked protein kinase
Un	NW_003831790.1	550691	552252	-	100918201	TAF10	XP_012401312.1	127	PREDICTED: transcription initiation factor TFIID subunit 10
Un	NW_003831790.1	556376	561974	-	100918462	TPP1	XP_003765380.2	569	PREDICTED: tripeptidyl-peptidase 1
Un	NW_003831790.1	563668	619692	-	100918722	DCHS1	XP_012401309.1	3031	PREDICTED: protocadherin-16
Un	NW_003831790.1	649913	659065	-	100915327	MRPL17	XP_003765368.1	166	PREDICTED: 39S ribosomal protein L17, mitochondrial
Un	NW_003831791.1	82160	89461	+	100918980	LOC100918980	XP_003765382.1	2433	PREDICTED: interferon-induced very large GTPase 1-like
Un	NW_003831792.1	66880	1001567	-	100921421	LOC100921421	XP_012401318.1	3277	PREDICTED: CUB and sushi domain-containing protein 2
Un	NW_003831792.1	546782	547405	+	100919243	HMGB4	XP_003765383.1	207	PREDICTED: high mobility group protein B4
Un	NW_003831792.1	1119185	1182373	+	100921942	C3H1orf94	XP_003765392.1	609	PREDICTED: uncharacterized protein C1orf94 homolog isoform X1
Un	NW_003831792.1	1119239	1182373	+	100921942	C3H1orf94	XP_012401340.1	575	PREDICTED: uncharacterized protein C1orf94 homolog isoform X2
Un	NW_003831792.1	1778617	1779405	+	100922203	GJB5	XP_003765393.1	262	PREDICTED: gap junction beta-5 protein
Un	NW_003831792.1	1783856	1784961	+	100922462	GJB4	XP_012401339.1	265	PREDICTED: gap junction beta-4 protein
Un	NW_003831792.1	1812606	1813427	+	100919504	GJB3	XP_003765384.1	273	PREDICTED: gap junction beta-3 protein
Un	NW_003831792.1	1828581	1829645	+	100922719	GJA4	XP_003765395.1	354	PREDICTED: gap junction alpha-4 protein
Un	NW_003831792.1	1870564	1870842	-	100919763	SMIM12	XP_003765385.1	92	PREDICTED: small integral membrane protein 12
Un	NW_003831792.1	1870564	1870842	-	100919763	SMIM12	XP_012401331.1	92	PREDICTED: small integral membrane protein 12
Un	NW_003831792.1	1870564	1870842	-	100919763	SMIM12	XP_012401332.1	92	PREDICTED: small integral membrane protein 12
Un	NW_003831792.1	1877646	1919473	-	100922984	DLGAP3	XP_012401319.1	771	PREDICTED: disks large-associated protein 3
Un	NW_003831792.1	1958105	1959673	-	105749972	LOC105749972	XP_012401320.1	242	PREDICTED: platelet-activating factor receptor-like
Un	NW_003831792.1	2032202	2040770	-	100923503	SFPQ	XP_012401321.1	488	PREDICTED: splicing factor, proline- and glutamine-rich
Un	NW_003831792.1	2160473	2237282	+	100923768	LOC100923768	XP_012401345.1	1514	PREDICTED: zinc finger MYM-type protein 4
Un	NW_003831792.1	2160473	2237282	+	100923768	LOC100923768	XP_012401346.1	1514	PREDICTED: zinc finger MYM-type protein 4
Un	NW_003831792.1	2274941	2280719	-	100924034	LOC100924034	XP_003765400.1	113	PREDICTED: interferon alpha-inducible protein 27-like protein 2A
Un	NW_003831792.1	2293408	2376829	-	100924301	KIAA0319L	XP_012401323.1	1066	PREDICTED: dyslexia-associated protein KIAA0319-like protein homolog
Un	NW_003831792.1	2381534	2389292	+	100924561	NCDN	XP_012401343.1	712	PREDICTED: neurochondrin
Un	NW_003831792.1	2396722	2434432	+	100920200	TFAP2E	XP_012401344.1	445	PREDICTED: transcription factor AP-2-epsilon
Un	NW_003831792.1	2447768	2522149	-	100924826	PSMB2	XP_012401324.1	271	PREDICTED: proteasome subunit beta type-2
Un	NW_003831792.1	2529681	2530688	+	100925084	C3H1orf216	XP_003765404.1	265	PREDICTED: UPF0500 protein C1orf216 homolog
Un	NW_003831792.1	2548621	2577591	-	100925340	CLSPN	XP_012401325.1	1201	PREDICTED: claspin
Un	NW_003831792.1	2632757	2680125	+	100925600	AGO4	XP_003765406.1	954	PREDICTED: protein argonaute-4
Un	NW_003831792.1	2729147	2760192	+	100920633	LOC100920633	XP_003765388.1	857	PREDICTED: protein argonaute-1
Un	NW_003831792.1	2803826	2845528	+	100926128	LOC100926128	XP_012401333.1	626	PREDICTED: protein argonaute-3
Un	NW_003831792.1	2869598	2873692	+	100926386	ADPRHL2	XP_003765409.1	354	PREDICTED: poly(ADP-ribose) glycohydrolase ARH3, partial
Un	NW_003831792.1	2878387	2881818	-	100926646	COL8A2	XP_003765410.1	701	PREDICTED: collagen alpha-2(VIII) chain
Un	NW_003831792.1	2932333	2935753	-	100926908	TRAPPC3	XP_012401349.1	134	PREDICTED: trafficking protein particle complex subunit 3
Un	NW_003831792.1	2989313	3017290	+	100927157	MAP7D1	XP_012401326.1	873	PREDICTED: MAP7 domain-containing protein 1
Un	NW_003831792.1	3111108	3134468	+	100927412	THRAP3	XP_012401327.1	912	PREDICTED: thyroid hormone receptor-associated protein 3
Un	NW_003831792.1	3138410	3143755	+	100927673	SH3D21	XP_012401329.1	632	PREDICTED: SH3 domain-containing protein 21
Un	NW_003831792.1	3143890	3144564	-	100920893	EVA1B	XP_003765389.1	158	PREDICTED: protein eva-1 homolog B
Un	NW_003831792.1	3154700	3185443	-	100927924	STK40	XP_012401347.1	435	PREDICTED: serine/threonine-protein kinase 40
Un	NW_003831792.1	3154700	3185443	-	100927924	STK40	XP_012401348.1	435	PREDICTED: serine/threonine-protein kinase 40
Un	NW_003831792.1	3217723	3218094	-	100928190	LSM10	XP_003765416.1	123	PREDICTED: U7 snRNA-associated Sm-like protein LSm10
Un	NW_003831792.1	3217723	3218094	-	100928190	LSM10	XP_012401334.1	123	PREDICTED: U7 snRNA-associated Sm-like protein LSm10
Un	NW_003831792.1	3217723	3218094	-	100928190	LSM10	XP_012401337.1	123	PREDICTED: U7 snRNA-associated Sm-like protein LSm10
Un	NW_003831792.1	3229492	3255387	-	100928446	OSCP1	XP_012401330.1	381	PREDICTED: protein OSCP1
Un	NW_003831792.1	3270423	3279676	-	100921155	MRPS15	XP_012401338.1	245	PREDICTED: 28S ribosomal protein S15, mitochondrial
Un	NW_003831792.1	3291686	3304127	-	100928707	CSF3R	XP_012401342.1	863	PREDICTED: granulocyte colony-stimulating factor receptor
Un	NW_003831793.1	11800	160590	-	100933823	GRIK3	XP_012401351.1	731	PREDICTED: glutamate receptor ionotropic, kainate 3
Un	NW_003831793.1	896149	911246	+	100934086	ZC3H12A	XP_003765437.2	653	PREDICTED: ribonuclease ZC3H12A
Un	NW_003831793.1	926422	955003	-	100929143	MEAF6	XP_012401395.1	191	PREDICTED: chromatin modification-related protein MEAF6 isoform X2
Un	NW_003831793.1	926422	955003	-	100929143	MEAF6	XP_003765419.1	201	PREDICTED: chromatin modification-related protein MEAF6 isoform X1
Un	NW_003831793.1	928617	955003	-	100929143	MEAF6	XP_012401397.1	178	PREDICTED: chromatin modification-related protein MEAF6 isoform X4
Un	NW_003831793.1	931253	955003	-	100929143	MEAF6	XP_012401396.1	181	PREDICTED: chromatin modification-related protein MEAF6 isoform X3
Un	NW_003831793.1	971300	977499	-	100934346	SNIP1	XP_003765438.1	444	PREDICTED: smad nuclear-interacting protein 1
Un	NW_003831793.1	979203	995418	+	100934605	DNALI1	XP_012401369.1	259	PREDICTED: axonemal dynein light intermediate polypeptide 1
Un	NW_003831793.1	997298	1020367	-	100929403	GNL2	XP_003765420.1	722	PREDICTED: nucleolar GTP-binding protein 2
Un	NW_003831793.1	1056451	1072935	-	100929659	RSPO1	XP_012401370.1	199	PREDICTED: R-spondin-1 isoform X2
Un	NW_003831793.1	1056451	1072935	-	100929659	RSPO1	XP_003765421.1	262	PREDICTED: R-spondin-1 isoform X1
Un	NW_003831793.1	1177286	1181022	-	100929919	C3H1orf109	XP_012401361.1	201	PREDICTED: uncharacterized protein C1orf109 homolog
Un	NW_003831793.1	1177286	1181022	-	100929919	C3H1orf109	XP_012401362.1	201	PREDICTED: uncharacterized protein C1orf109 homolog
Un	NW_003831793.1	1185057	1218126	+	100935129	CDCA8	XP_012401352.1	233	PREDICTED: borealin
Un	NW_003831793.1	1230414	1273066	-	100930178	EPHA10	XP_003765423.1	1012	PREDICTED: ephrin type-A receptor 10 isoform X3
Un	NW_003831793.1	1230414	1273066	-	100930178	EPHA10	XP_003765424.1	1012	PREDICTED: ephrin type-A receptor 10 isoform X2
Un	NW_003831793.1	1230414	1273066	-	100930178	EPHA10	XP_012401364.1	1015	PREDICTED: ephrin type-A receptor 10 isoform X1
Un	NW_003831793.1	1349823	1355329	+	100930605	MANEAL	XP_003765425.1	455	PREDICTED: glycoprotein endo-alpha-1,2-mannosidase-like protein
Un	NW_003831793.1	1360226	1366350	-	100913941	YRDC	XP_012401353.1	364	PREDICTED: yrdC domain-containing protein, mitochondrial
Un	NW_003831793.1	1373878	1399639	-	100930868	MTF1	XP_012401394.1	756	PREDICTED: metal regulatory transcription factor 1 isoform X2
Un	NW_003831793.1	1373878	1399639	-	100930868	MTF1	XP_012401392.1	794	PREDICTED: metal regulatory transcription factor 1 isoform X1
Un	NW_003831793.1	1373878	1399639	-	100930868	MTF1	XP_012401393.1	794	PREDICTED: metal regulatory transcription factor 1 isoform X1
Un	NW_003831793.1	1415502	1486290	-	100914199	INPP5B	XP_012401398.1	901	PREDICTED: type II inositol 1,4,5-trisphosphate 5-phosphatase isoform X1
Un	NW_003831793.1	1415502	1466822	-	100914199	INPP5B	XP_012401399.1	744	PREDICTED: type II inositol 1,4,5-trisphosphate 5-phosphatase isoform X2
Un	NW_003831793.1	1511021	1525844	-	100931133	SF3A3	XP_012401360.1	451	PREDICTED: splicing factor 3A subunit 3
Un	NW_003831793.1	1541390	1542957	-	100914460	FHL3	XP_003765445.1	280	PREDICTED: four and a half LIM domains protein 3
Un	NW_003831793.1	1562539	1572041	+	100931396	UTP11L	XP_003765428.1	253	PREDICTED: probable U3 small nucleolar RNA-associated protein 11
Un	NW_003831793.1	1586364	1600194	-	100914720	POU3F1	XP_012401354.1	264	PREDICTED: POU domain, class 3, transcription factor 1
Un	NW_003831793.1	2314139	2321684	-	100931837	LOC100931837	XP_012401373.1	239	PREDICTED: uncharacterized protein LOC100931837
Un	NW_003831793.1	2621433	2639111	-	100914982	RRAGC	XP_012401355.1	327	PREDICTED: ras-related GTP-binding protein C, partial
Un	NW_003831793.1	2644281	2649617	-	100932095	MYCBP	XP_003765429.1	103	PREDICTED: C-Myc-binding protein
Un	NW_003831793.1	2685582	2698307	-	100932354	RHBDL2	XP_003765430.1	223	PREDICTED: rhomboid-related protein 2 isoform X2
Un	NW_003831793.1	2686701	2698307	-	100932354	RHBDL2	XP_012401366.1	231	PREDICTED: rhomboid-related protein 2 isoform X1
Un	NW_003831793.1	2728989	2737628	+	100915502	AKIRIN1	XP_012401356.1	129	PREDICTED: akirin-1
